x0,x1,x2,x3,x4,x5,x6,y
27764.872567830473,22543.75049533027,25.90265530332068,19.28503006515072,731948.5690547398,0.9902664977049435,0.12238232360481602,9.023744145662212e+38
3265.757424720432,3459.6423951208167,-20.071864189655834,-37.9197398844784,75690.60330903583,1.1667831621902383,0.9269504179706196,4.260222020241989e+31
41395.3481058697,34545.87653270776,-84.51227834795804,-81.08946334114685,125315.8097738778,0.1860828936902982,-0.8069654280226208,4.2045275184377352e+40
31612.686804173478,27377.070115233302,-173.5613111313311,-177.78315931331446,620099.4146406639,-1.4941553065496669,-0.607167086144011,5.1836296502474726e+39
37923.73998506186,,-42.371986665896024,-24.123526241882125,610902.0171224362,-0.11474570600009057,0.45462102356748946,2.249520220330915e+40
17777.93632904303,14010.135880424217,52.257781841136065,,972737.5626900181,0.19440587694056835,0.47961832364693924,1.2477637775562355e+37
48537.24537779357,41003.70040745958,-69.64629142889373,-65.07241510474928,380803.98644289514,-1.1446002377868172,-2.4341792984085067,1.965887747371421e+41
44664.60637640411,38257.206413594504,-62.510436737031284,-58.28485814230152,74426.8509057407,-0.36013806357701345,2.0154063637827733,1.0533447575431457e+41
38936.904173922194,33586.740852213545,-127.35075273986301,-103.43955881482643,542162.0605011316,-1.4093693875585418,0.5285534835483313,3.263337722535285e+40
9796.364295970221,8214.119333619154,-16.208112417702374,-18.856209606859693,641963.3436441724,0.607292224986444,0.6969186624529615,1.0214105204808094e+35
23378.712506053547,21097.328742626356,75.42590147936016,71.08850494471652,148206.7579283866,0.1659553149020513,-0.14354044666201693,4.96819329142253e+38
2266.6839880984608,2732.6900066729386,-236.09482574540945,-206.89170534537246,557333.3537998447,-1.6457831648142445,-1.8553535085522448,5.09876135767127e+30
7782.131444011988,6409.488434290387,-218.84121385162385,-211.0115214707808,205789.45044168195,0.3514648615819806,0.67472206125024,1.0953718281455466e+34
34177.80374586333,29651.230633693387,-102.70327263949206,-91.94651808750137,846282.7573022577,-0.05650894739029124,-0.5651880282308862,1.0630061006298527e+40
37258.52682291823,33216.782587631045,-112.2982949650927,-104.44437210557514,836809.8808259914,,0.5439316941833399,2.9537200194439227e+40
48378.08584311576,42689.76064727482,-83.0396571522585,-46.977228556167205,435332.8050384574,-0.3915324337554278,-0.21880107026272877,2.8253010384224954e+41
16345.201878256545,12911.021691860065,-291.4984483031691,-250.29376153568208,967075.7586076759,-0.8014794007430242,0.2380393791163774,5.981315955557835e+36
18573.348525260655,15046.119757545835,-148.5424953757282,-116.4015380500741,979976.1357052443,-0.7708446264578068,-0.7749963814092447,2.3712201547684127e+37
23520.22609888833,21180.127213442163,-68.58398481474661,-59.614063793376666,137958.57805814332,-0.5381702165484047,0.8643889426789316,5.146456789487912e+38
9538.410245487541,7261.0238679942995,-65.38491082075852,-67.2378019211065,374036.66678414296,0.018825096581047043,-1.1883790394576719,3.3661386645280395e+34
6565.681546346745,4522.79640776139,-45.78897479068537,-56.266943922706105,604318.2553461782,0.14795846542479205,2.24556942533919,4.751320347547521e+32
23827.18991719861,19864.156125059584,-37.28108894234006,-14.384970825111441,93989.43148562993,-0.19071987780810284,2.237948634987012,2.889231430457556e+38
11407.314704620136,10032.398866506785,-53.570301917509106,-66.72674483992107,388828.9487759957,-0.42331954899651913,1.6326995854665105,6.177238530401354e+35
33517.11461455092,28407.6300570794,5.518799968079975,14.849472700256708,268560.3631764249,-0.3514032680054818,1.2754789857745101,7.228801242417927e+39
21902.62379010675,18096.779325266263,-58.03481622267459,-55.45637899811938,952529.7187570371,2.507724785506933,-0.08454835823364099,1.2490012299660097e+38
41647.29554720724,34860.83124574655,-90.54246925143336,-113.64212867782481,417469.9646031558,-0.7707251514982087,1.1665467057472083,4.56237414336786e+40
35037.23389195227,29211.779156629265,-67.95164524642723,-67.17703584268513,765044.1499620373,,-0.09617649827612768,9.293372153283763e+39
15673.34273779149,12618.733624195613,-262.3282060778847,-229.03453842128692,392838.30987705203,3.2938541083681483,-1.553517542245307,4.867357024030727e+36
41626.409285648435,37207.754194622015,-201.6137675729856,-179.44238357557578,140493.9497146471,0.4210133024605525,1.503201414030688,8.200727251435215e+40
40253.83672624035,34453.77007425274,-115.82636705923836,-83.42853651016803,864520.014859239,-1.3799806659036957,1.1288244629225053,4.1047055743136487e+40
19422.920681186308,17218.88982253215,32.706301555552116,18.490009002537825,10412.74773407282,0.8426872039772633,-0.031339107655435385,7.983578085166525e+37
14473.338948197787,11911.076131472979,-41.83008897392111,-52.046484278700824,65381.46523470552,-0.9100388892011476,-1.2251842573311502,2.8954112384409534e+36
34150.175558430776,28878.88388291732,-261.3651395950242,-239.9576257343365,370740.5618380728,0.9090615078050971,-0.5862006765789738,8.382525660507285e+39
7056.443981776745,5427.134199413949,-86.82041827835829,-68.19240518591448,690029.2729635491,-0.21096227937068143,-1.8211455848875098,2.4506780305375742e+33
10059.417467557407,6429.138179488435,-211.02290715865612,-198.04858011648216,348287.252337868,-0.43979584948940736,0.9450808526179771,1.125967328974283e+34
447.52450597019515,-722.0115914036271,-6.105379642896487,-8.014654893454507,75649.68944476522,1.6091649688275829,-1.6033089668641802,-3.1992482830720066e+25
39363.26492490675,32010.28024218642,13.400243294529744,2.9933042720852328,324661.63339680736,0.5664013526592448,0.28683087014667635,2.117173927180373e+40
33269.354761074246,26479.124524551822,-76.16685151464239,-64.97451999156756,252531.0504002607,0.9729894374492074,-0.8436933477796882,3.8395811217856644e+39
35281.855701026645,29033.290166434166,-73.9929146651681,-68.13874045083209,15365.601820015978,0.43491967951994637,-1.4267034449994767,8.794629367780956e+39
39053.99322861664,34255.85878782944,-155.7537382686296,-170.3783505410419,539453.8940485978,-0.4444445237930985,0.2383550932785717,3.8973103248995845e+40
22989.07551487393,19505.165253479357,-139.50667409462417,-131.37604463760766,125479.4555967442,0.6113544202582081,-0.3337993853120314,2.451872929795239e+38
28471.560501968455,,28.258613209351815,24.088772130466833,294621.3259086994,1.2092153926844607,0.8381891054253677,2.488365756538193e+39
7058.66614653266,6328.65228607346,-32.982174272796,-4.114423418103726,644777.9319201903,0.1347380435175534,-1.267605268728707,9.771300877449766e+33
5797.341270915795,5553.7871408505525,-107.90915440173129,-87.38710685248608,727864.5319347474,1.8016426043465061,-0.7573146454738222,3.0161598867697093e+33
33446.675852580345,27708.956878449633,-161.20488046117129,-161.98369044975053,270821.0705874623,,-2.3876422084908913,5.777405383631791e+39
23597.122610665174,20476.714982419533,-270.177872994018,-283.9656936854272,335901.7343545817,0.2119825497716119,-2.1843466823279227,3.79746535128156e+38
28296.586435540947,24635.06985746928,-231.53527749311652,-214.01834613872,,0.25148653101781787,1.7981924099785127,2.0050972194287014e+39
38268.742962207994,32067.11368408984,-223.45134119710423,-205.2949653479881,957319.71431303,0.13723712896762474,2.083598244099669,2.1512460888774888e+40
31765.138534429494,27448.000050758,-161.8737784324088,-131.56225888829516,198614.52971752879,-1.2512387855949916,0.09272620522395288,5.305760031578727e+39
27714.683680847153,24010.431335579946,76.82820952793998,42.390489528234234,191348.79759733952,-0.09007219580860511,,1.591295774667076e+39
27995.621464411044,23356.636147845322,-112.47245259402918,-94.64469009046846,450584.9428732167,0.22118648534116717,-0.298448925490107,1.2412061210215166e+39
15253.1888952856,12066.995815175964,-215.79950560288853,-181.64564182893093,197413.29560856347,-0.41608512126652875,0.8735742024863639,3.2549453843370284e+36
1618.4263016315351,428.35969086818693,-274.2259923961775,-238.49843961765777,165141.37172275205,0.33767701870469485,-0.5143890198220461,2.5684400386300892e+23
21880.93207047953,18667.996693444766,-160.95177914612165,-159.1693162323823,104920.74232407463,0.021307490355111102,0.2376338670416892,1.6520785383122388e+38
10792.066867150897,9434.864732109714,16.092144977269847,7.764190525453452,643769.535627167,0.7736918910987685,-0.01275605048124964,3.554449601365241e+35
20473.749894733835,16768.666746157425,-135.75397980189643,-134.1600182161419,615961.4323528771,0.6631123810657311,-0.568812670082858,6.289817650299296e+37
42681.88141754685,36300.8674779757,-19.10899214127271,-7.336864836294044,653661.2629591866,0.16715328758484124,-0.5261927459918712,6.567563518678957e+40
11758.25913439781,10450.949893148925,15.08784743579306,12.820196255959031,775567.0079293023,-1.3672128913019983,0.29332087168550824,8.923868201641398e+35
2990.472865118176,3036.4545070826903,,-236.91812604117118,333094.43266465,1.7907227386811706,-0.9768881363874414,1.3165955333893627e+31
14126.683889738068,13249.185402375348,-63.47781177267467,-76.21790421099928,919239.4962758024,-0.14189099857114323,0.45172934562351613,7.54838169912288e+36
14736.200387712846,13547.354995314354,49.356094825444124,76.0542344399837,735872.5649580684,-0.08088645369513175,-0.47157895964918195,9.2223554428698e+36
33122.8724151666,27353.408406686376,-136.24715310513423,-139.23896428323542,806661.502695375,-0.3425208486993877,0.12736730464823023,5.1434473589679394e+39
27887.045044876613,25050.857255775536,-274.45100034620293,-258.3532417583493,723752.5421884441,-0.4884116560655365,1.3839625661685588,2.3310660661081397e+39
39212.198598592164,32905.58760515877,,43.44954201500843,364871.0889782362,1.544058048000524,-0.16819204522695244,2.7138016708231084e+40
33242.53193314319,29092.05039313525,39.18675593568755,31.295080087498537,290202.16318200855,1.3860443203860797,0.9198043401919923,8.956126763223817e+39
20366.83212308832,17366.196605465942,-108.7544953633353,-96.23431608438041,428291.898883224,0.4443934035776708,-1.7920328558838285,8.6197302085656e+37
40715.89760252845,34278.7934593836,-95.88384119461794,-82.297827428458,106060.05692802486,-0.10750015443072543,-0.4703630136405947,3.920856937185752e+40
8415.28816179258,5706.837449703746,-223.66942005962795,-198.36329914984404,456767.69655028766,0.6191179850137531,0.027688621076072818,3.852215383477199e+33
1213.786690842315,894.4670790428892,-5.069437297649316,10.525340306493687,52709.57326428744,0.07379698176937273,1.923330679206459,2.199011010450415e+26
4575.189209920036,2641.404240187543,-104.63511753414926,-123.95114152887174,13906.50042692255,-0.19022291832309887,-1.9599520832598905,3.755439057888411e+30
36140.1787817748,31492.99135318279,,-239.6660110224238,932183.9500799458,0.3381059215063302,-0.09620986189277686,1.82842216138122e+40
23136.91133414926,20879.80875973827,-47.431099660389584,-39.11119495139654,692443.4919820139,-0.44115774694544485,1.456688850916263,4.525743140163243e+38
8130.687209357401,6273.555336516439,62.07321411298142,59.165057181350434,566228.4775953093,0.2522642640034325,-0.785020405266872,9.031810578553693e+33
25092.155173159907,21569.908491201335,11.294561553659696,-1.7040165997160148,347691.01902882726,0.20422092562163552,-0.21283881042567027,6.064373976138538e+38
7683.420167441367,5950.593924718782,-192.5929113037677,-180.40719531286686,574832.6345382234,0.6029360212579244,0.3317389850555395,5.612987217125881e+33
34840.31312388058,29111.478371189063,-284.86373582488545,-258.5819647688817,892660.0185749484,-0.6191369574756088,0.18450855372278024,9.01009973074405e+39
22352.121276655613,,48.385432690731164,64.60478819057448,655856.332604426,,1.5657704754544142,2.5835858936956162e+38
19100.579606736406,16204.662056251216,62.626309092717094,42.93060293571561,606457.1779739691,-0.9063114929505052,0.44847381007323184,4.622863364913115e+37
15131.483490261997,14253.479400267506,-99.25797382953131,-81.29150836428093,,-0.5725666516212387,1.3277728955142192,1.4569320161791828e+37
31543.70704849491,26426.365008258337,,-57.98782107607572,352240.0603443494,-0.5289250591457441,-0.3600083573099114,3.771274238506101e+39
18141.68551882525,16219.901756981051,-124.76669733296134,-117.14964874272246,701561.6427824947,-1.0720517723736782,-0.7405254112502966,4.662139110703461e+37
4455.483972259762,3865.092106787023,-148.73731555947316,-129.65132376500915,981171.1316056561,1.0156622833856628,-0.22572319301963548,1.1550211151208979e+32
5970.854633856125,5711.8488465730925,-245.03296420746375,-216.52519082876316,430510.11658538424,-0.9690524761897973,-1.1591030933676016,3.882769751654259e+33
48097.931414311766,40525.51557630105,-258.3810031063376,-255.98319056785633,398283.15197405877,-0.6989163374066718,0.48351169621009515,1.7689199888415006e+41
45436.348080123746,38581.24879806391,-206.21226564682974,-203.98115925350535,433832.3376413921,1.2554077104866421,-0.3858781127552457,1.136417146241775e+41
35009.38011983262,29665.57399841858,25.775007572617103,-4.847869729391789,431288.5283692243,-0.5705827018536505,,1.0676429928701145e+40
13352.228476059217,10680.548512773705,-250.09776067267933,-231.26287248733618,990718.5256348101,-0.18814268513809665,0.4986584096210017,1.0851587096571872e+36
48461.28475719837,41721.75727128401,-215.32593604812166,-200.99311913053648,709710.4749342472,-1.0120290009165358,-1.1437157779742886,2.2983416098575593e+41
38955.24512597247,33632.15756153929,-93.99548422810791,-99.5063095594889,365592.60471848573,0.8329512076226846,0.7705022138557944,3.303268010080852e+40
35867.15824281706,30961.92826231895,-229.00637186173725,-204.15383707591778,377787.35008845537,0.8467362441910651,-0.4783373884913608,1.568928859116734e+40
22512.12618701793,20364.879782099357,-240.41659437794243,-234.624230668343,436488.95549661515,0.7389459041234467,1.159096444094184,3.614830257698418e+38
13670.298767310338,12779.22979320283,-76.37542497515568,-88.53970181203006,46345.065704645196,0.5375298281939437,-0.39273757822956723,5.453726728780951e+36
4891.836830702685,3858.105554217974,-158.9620387329286,-132.7704652078494,532538.2380010375,0.07358911101947667,0.6319096665579241,1.1363658108573334e+32
45137.911635468576,38665.66674489563,,-52.944730254261344,813267.1420075371,-0.5243766669379845,0.17956237377290588,1.1589929177416322e+41
22832.352388493866,18908.618978813214,32.366903381160164,42.206933528756956,663962.1152754355,-0.814969306666021,0.7439018737144868,1.853913839279409e+38
10181.979170577897,8673.366547882857,-229.60638784755827,-228.65992224858113,206436.63829392617,1.2899055267616704,0.10994689214762728,1.666635248301716e+35
15353.354677600573,12570.551916665396,44.5553713272971,25.389281477957088,730753.8989645862,0.7648042717265899,-1.6633974123432438,4.70262517972892e+36
28994.640881579446,25941.500996651368,35.961926040250326,25.63552616193413,722264.02026871,-0.6933042272004243,,3.192325460350651e+39
8904.497324326447,7859.78124595185,11.203172381795255,11.623497581914004,269913.8234925071,0.039831768223134466,-0.08768292245790726,6.868238896266392e+34
42842.18506189138,36241.43400012413,,-46.554763135203146,626645.9102883658,-0.30011509298501327,0.789516077354813,6.4714203786778e+40
37945.29492937369,33208.39554745273,-54.199802281930126,-50.00243295886757,614839.5427907167,-1.1282107057057502,0.6902464768688565,2.947014623159553e+40
35995.590761070765,28859.75981907382,-61.52203804469063,-46.23372946476883,841389.7476176197,0.1776513766213024,,8.332698379325687e+39
21650.084545573176,16791.289787844966,-28.05346941775924,-42.468982116379394,144711.58871510686,-0.4154926642391958,-0.9147954051752969,6.366602838937042e+37
31395.257327865966,27322.63965286189,-293.3565144590741,-264.1472570331475,202890.11946640752,-0.9525366662956856,0.655355101449004,5.091610121312895e+39
29238.17060812376,24900.81977539909,73.5952507192731,52.72967013008057,491109.8087301272,-1.479132554141762,-0.3032490294105138,2.208381275984442e+39
32520.342349616614,27842.64803738273,-76.58822217366614,-72.78949798435724,53703.69740338396,-1.5638035002056712,0.936429279466497,6.033177297390809e+39
4295.460511303263,2590.0245519529344,2.2199485970679733,16.22595753430196,421438.2556256895,-0.3714261276946395,-0.17820094286302327,3.14690070443989e+30
20837.105516356834,17692.952720223013,-151.63472046609803,-159.26872072136038,790336.851579726,-0.08509497042491564,1.0234097774482882,1.019422241359197e+38
2157.3795591856724,3436.580153628895,-290.32752460981334,-268.1292359850688,157227.25004415822,-0.8753008101623161,0.4233044842091017,4.011341049125787e+31
24740.021696686385,21688.378138020118,-104.53682274924252,-84.4707796380722,465349.24956715957,0.6507394276572277,0.2879749937141485,6.370814226201191e+38
16546.671719652644,14200.436197818997,-110.14494062750353,-112.11283635905635,989871.5410486201,-0.06554654178296233,-0.3740111987402744,1.4088553881985953e+37
7294.647508193061,5849.207253880152,-119.49457148568835,-127.77371836910663,510860.81329061574,0.5768853105986501,0.2324276140615166,4.808662881447969e+33
5241.876148709778,4139.936444907796,-178.8424494075022,-159.7186431497379,503340.58588086965,,1.1928527149527093,2.1433558642950888e+32
29415.217043111385,23299.576175284663,-205.5312776691798,-187.2420621476724,563205.6478869264,-0.7871176352071059,-0.05421545866331975,1.2141810209604052e+39
8596.000989361355,7512.71317769408,-100.46895043840415,-106.4888052921206,194144.3266294138,0.11411757113861393,0.5311744436838554,4.574277837059593e+34
46261.996309369715,39999.083349749744,-154.92533716911103,,155692.24385908482,-1.2626745120183225,0.046360076249706055,1.5725396337449149e+41
29086.572093843715,23463.090818030665,63.198470625671675,66.63369943867636,680581.0828239574,0.5394385206366479,0.12460404274542186,1.2930587119183998e+39
17395.740642379067,14257.246032176754,-232.11550721938323,-206.08637664751046,401809.1418067125,-0.9371492065131337,1.7234107569382986,1.4604007517442365e+37
29578.501334752324,24215.754428752734,-180.51715611858486,-169.95351063617585,297007.561933321,0.9182325265334489,1.2017300310395511,1.7180400540864074e+39
1218.3692418024991,263.3328996851135,-201.53856213001535,-169.129539883588,41077.70372069861,-0.3384557462419147,0.07940381519571835,-1.1053788849780446e+21
47931.27592501295,40784.369837718536,-94.55271309275348,-94.1606206402183,847589.9922066976,1.062533516309917,0.2144540879360341,1.8732470532154908e+41
24156.58757218958,18865.577712370363,-120.0765855280133,-103.47082318511,42005.57718638441,-1.1226231885883153,-0.7018705035509689,1.8162776077082223e+38
39154.14254433429,33772.43751336979,-70.54119016921598,-29.46481439095351,752483.2928424862,-0.6777697007288204,-0.17297154626495317,3.429358691411807e+40
4209.881596128133,4181.483412655859,60.19565584256568,54.1475561253081,388168.67340859515,0.3809349468485706,0.309397787548615,2.3449021100057456e+32
24373.983875440965,20517.00422369529,-188.2833629471616,-184.84305247485804,602700.9323996037,,0.8506135895691279,3.865242819071111e+38
24576.093158177686,18905.1123764634,,-32.51575873281108,255201.2206832607,1.6666089083149223,0.749220896910919,1.85082184359731e+38
46896.29663235114,39064.71723669656,-285.99743760788306,-274.99928219826967,163845.6695697524,0.04136616368087278,-1.1092590559045103,1.2711986306338677e+41
28620.664374613683,25313.886265703786,-216.2778694742148,-192.72554550117107,538054.1208265979,1.837745630786756,0.9769827306786314,2.560829547159804e+39
23716.590900763134,17936.706841065807,-135.6020782405477,-122.65377989504707,698661.5180046022,,-0.08877367937755289,1.153016801666143e+38
13407.425101547327,11118.292606560413,-272.4957984596218,-263.8986674806749,203538.3619956951,1.0987676223629725,-0.9869913556775379,1.557737040834618e+36
16631.924347340206,13193.135072465368,-74.89861399134078,-50.49915956376004,441995.3579582386,-0.9421809969593052,1.3363847374319215,7.265798120716359e+36
26071.966331379168,22804.82762294016,-38.71186177506079,-33.45474904157049,450208.4205884817,0.4202005068632542,1.463278996737953,1.0009039342786372e+39
21990.46009842793,18151.799921948972,-23.230912764545153,-10.731917329623261,223819.35758866818,,0.2637469823406603,1.2835964694721426e+38
1158.8750276260948,1308.2069900706697,-104.09745525520086,-105.25059910831266,569398.9517896097,-1.1215910116531238,0.7087936019052349,6.73348683030047e+27
41328.492855782344,35581.58726275027,-76.77495025626789,-69.9511685286277,154476.32991388364,0.46667679808076484,0.767449208744432,5.485031295769871e+40
44816.345730241155,39562.874542489,-145.79500577977467,-132.53859044622675,514651.68158539425,-1.3124388522005235,1.395772152812251,1.4247602844808354e+41
7081.23452281065,5856.695789448756,-283.3121607739858,-262.2489181951516,122297.1962523395,0.42694961078918464,0.7280685254317251,4.864354891297258e+33
27737.484285469345,23877.69713834703,-265.804516706388,-238.78004306852168,490686.98476658604,0.9064581208123634,-1.3276882774385688,1.513851256556786e+39
5500.100997481342,,-60.81291760929225,-42.756799661362415,318483.0643268013,-0.5013201927182781,2.0098077489711277,4.573662886715157e+31
33638.2254445474,29544.82247850029,78.46209682336351,65.20018610706806,457723.82916071964,-0.968952955674198,1.065656889480043,1.029161934935684e+40
14119.190489243296,11392.904837399708,-303.72812598861475,-262.36314214562634,439411.8658487424,-0.4741866158547388,-0.5095242052727647,1.9402669111847136e+36
32998.37792381974,27600.017903976583,-85.81358986266062,-64.38280981946892,908853.7915904069,-0.9658123191841855,-1.0296250723574096,5.576163828264108e+39
36371.57114520118,30898.037237541637,4.893187861902074,-16.22541025922379,495036.2439568981,-0.10121355801591768,0.5048134304040838,1.540030354628267e+40
38450.88279652944,31432.942900778144,23.32224539934225,23.062174587513603,820313.9148381057,0.10209062488808177,-0.27826003836757923,1.797283730688674e+40
5458.428022118356,4822.679841943753,-88.16576424268875,-78.92759193098426,233395.8689825981,-0.30601012309680875,0.3299953539989592,8.467343333885073e+32
45807.31130926939,39710.18763121899,-66.35661787233745,-73.77700347623512,358561.96668791625,1.6743592401868217,0.7434068412782634,1.4732237204533518e+41
11572.282425472451,10070.787120449417,-52.14799170224701,-43.995543910232165,84338.48682685902,-0.7194038196869753,-0.5664418879967954,6.393254591909516e+35
1947.6348043148946,384.3715323246802,14.110951216915293,13.884359315006126,426540.31687327864,1.3914331792553123,-1.1161079926843374,-1.7251887416756652e+22
,23512.452545755696,-243.51221208851285,-236.9454486129289,672012.8882041817,-1.0412392363121137,0.38581846787197815,1.3177488307277993e+39
18596.440410412943,16400.597471234592,43.778821550900105,44.18428571164037,839785.3637683023,0.07277756994154895,-0.5333878552769735,5.150961214330088e+37
41503.10397717007,33775.24736782183,-295.7594382428189,-255.00243883093765,570255.7626811636,1.1831054085480694,0.14609578573239815,3.4319274341785002e+40
40427.91348544995,33503.91365157828,,27.02673944288241,643671.9428971477,1.131357152253318,-1.3433264369622646,3.1916195521706097e+40
15911.57352970995,14226.072383518673,-279.4884888312069,-240.8111559971402,185494.40684077868,-0.4202578977002351,-0.2521827244746376,1.431912173757292e+37
47648.73780188167,40717.503478957246,-236.24468588975247,-208.24427797253753,46833.97785110498,0.555069720071345,0.7149518910399967,1.845786775544599e+41
14602.61847995472,12741.802973662914,,-289.49762383743746,793771.2637255428,0.4211790836642261,0.6059325076467968,5.3116472114467896e+36
25791.65189124719,23410.49995365876,-138.8252009447529,-117.81777302246559,175367.82536687353,-0.5399391785927399,-0.7883579708732686,1.2672066670350629e+39
12857.777321134728,11303.95294576948,-179.54036093905688,-155.99328913379324,100257.84017742489,0.6159499371480742,-1.1682643693180517,1.808107823998897e+36
46807.29501684425,40312.511172664155,-243.50420766707973,-211.69992397672374,938186.6976975293,1.8624921720523726,0.01576368975179213,1.686979953417799e+41
8297.222253694346,9221.235337414855,-125.30903750544768,-95.47672431747776,963886.1504185848,0.47170066506263064,0.5610327970194089,2.892365784389089e+35
2321.9381200650632,1802.6037555829112,,-120.70746008289234,620094.7186864697,0.5663563790706708,0.405175140192551,1.2057392733465767e+29
21800.045235351652,17891.73223915411,-11.252705383026537,-0.9911074933882782,384850.8999604205,0.6721549782007075,-0.5121598443613099,1.127256533642383e+38
49619.38815766739,42518.71705261498,42.3788228729433,24.222158824309016,834907.1455544115,-1.4609766073551405,0.2978244424866034,2.7250383379649435e+41
44592.529131445306,38254.842585239625,-54.46589569790659,-53.126568440806196,212672.7597420583,0.46022467320628885,1.5023554712759948,1.0527591476827986e+41
37450.512331290905,31411.563168040302,-255.19890320903136,-228.62403182452158,435098.4041553851,-1.0167595748385274,0.20514468730902757,1.7863114977159108e+40
44548.36114465596,37040.189357313684,-184.57867675511508,-177.26212287981235,363447.12601059576,-0.5898869406977998,-1.63314793581862,7.874265147400767e+40
44680.85625371733,39826.60335333179,50.57989895106285,45.71552983219281,913572.9908342648,2.161941781188503,0.2032003381006422,1.5125532397078594e+41
25981.409350491536,22345.67272422822,-267.63494963908676,-236.24343698655906,920579.6412086509,-0.25326160965881,2.043956971212609,8.3347418975959e+38
15851.178267393187,12887.673222162548,-145.56363050530342,-142.47072136978778,654377.0670604297,-0.7401741042942273,-1.2873908131155956,5.884666982441228e+36
38618.86061098052,33558.77576115712,50.01242423238929,62.60823855419157,119632.73886996493,1.1525825789013922,0.029724661829022104,3.2389648405273145e+40
33110.13025733463,28056.294597485372,52.46584573014942,54.43928240600766,487370.86176171945,-0.9476770028423769,-0.2263354330321344,6.462849888280943e+39
18732.993825375608,15720.739594515002,-138.41201905978423,-147.39939063538932,252875.08256181618,-0.44741914418967715,0.09588295927506402,3.5189088456328213e+37
4795.776069630842,4526.22795671781,-44.1644397982976,-43.46500725223881,886066.5065526371,1.2490521679861668,,4.783867090017808e+32
37359.73739854338,30722.27097417652,-123.70777631485578,-111.80308288074052,147018.77102603987,0.04276756530795937,,1.4629554082999834e+40
13182.028954869405,11486.826374772732,-12.945081303258666,-3.9448008693991543,63767.173102100285,-1.5615970451265293,0.0847832864008106,2.0890640989752858e+36
46845.71247464626,41349.219449634715,-287.69263079152694,-262.6307953295081,707384.7432145774,0.543989614322619,1.277259557212047,2.120103645600121e+41
12109.251104283783,10665.805568399064,-239.93730258114434,-212.6783552624818,458753.2142184714,-0.3964658820465088,-0.1176556587864825,1.0717517942466654e+36
6208.0759859813825,4975.894905057404,-60.35198217233723,-59.17814716676539,839981.2387270536,1.539851486530245,-0.3501367739746331,1.1219978655847744e+33
41569.14459247531,34928.088679261426,-204.8054207549968,-204.03626640724556,83883.33485761864,-0.6061869476341336,-0.6691829830386058,4.642208470480878e+40
7731.953085894743,6243.888144334444,-49.03845420382973,-57.560675523460795,803065.3712817641,1.0512259737259262,-1.8170870291201529,8.654605473040258e+33
,7471.542709310959,-156.14179158035853,-139.28836137617282,46961.405315716744,1.775698032365714,0.2757814119258398,4.353552676460303e+34
30001.18895272051,25198.765383605813,36.97970642617508,43.59666065890255,37789.311794817404,-0.8509432238115706,2.0540002884718427,2.4579023108686087e+39
43738.137078606225,37910.465669674944,14.739057282201243,11.9411352715546,466702.59421371936,-0.1932130207581928,0.4582354772858612,9.704726990617634e+40
